ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
39150V96KR,65,F,1058642,9/9/2018
03249R15IE,65,F,1486236,10/2/2018
65324D39MC,65,F,784340,3/5/2018
83660D52TS,29,F,840587,5/29/2018
50359K20VY,25,M,660657,7/4/2017
42529A16AA,28,F,935164,11/26/2018
91555F54FA,41,M,876868,2/21/2018
42951E04QW,50,F,1427217,5/8/2018
30759I31FX,34,F,688688,3/25/2019
75433A76YZ,59,M,1694362,10/1/2018
26563A18NU,41,F,1084091,2/26/2019
87394I10ND,34,F,587410,6/22/2019
00741Y48LT,60,F,821571,11/4/2018
53860O08KW,26,F,623197,6/23/2018
36623V64OJ,62,M,496943,7/8/2018
97268E97RK,50,F,1310992,9/29/2016
46090D72JP,43,F,1166513,7/29/2018
90340V46DV,45,M,1071441,2/15/2019
82703U58AG,38,F,1018492,4/10/2018
31131Q79WM,59,M,578353,10/30/2018
67253S79LS,46,M,1242289,6/15/2018
54593D91HO,29,M,613126,8/16/2018
70402Y95WR,56,F,1520557,6/12/2017
58961J57JT,40,M,1298932,7/30/2018
44946O10OY,59,F,1185772,7/1/2018
29064A37LG,49,M,1454319,8/19/2018
59124F37PT,30,M,1486047,7/13/2018
95279V44KI,56,M,1872637,4/23/2017
61732J51ON,57,F,419941,1/6/2019
66503T94TO,41,F,925787,7/8/2018
93950Y38AS,34,F,1126025,4/22/2019
49393A74DL,50,M,1297663,1/22/2017
50974I61DW,30,F,573920,8/2/2018
27253Y62CW,25,F,822954,5/16/2018
57515J40BC,42,F,1208927,4/20/2018
43243M05HS,27,M,1295967,5/4/2018
28410T48VS,57,F,1830939,3/2/2018
74411N02XS,60,F,1205609,7/19/2018
65588G03OC,25,F,695247,11/13/2018
86685M25AT,47,M,1045837,7/17/2017
50074P62AU,56,M,1358071,6/17/2018
10508L95YP,54,M,1049711,3/10/2019
11840Y40UX,63,F,848640,4/2/2018
02337H40LN,56,F,1021443,8/6/2018
80802P22ZF,55,M,300533,1/5/2017
15817U63PT,28,F,1146523,4/4/2017
53242N25CC,26,F,898736,11/23/2018
75262J38IB,37,M,1339394,6/11/2019
12918E73ST,31,M,952024,6/30/2019
13008R63IO,33,M,772689,4/3/2019
87586A25ZQ,45,F,956546,12/2/2017
42816G05MN,30,F,882036,3/13/2018
36912B18KH,47,M,1870348,8/23/2018
02070K26PB,42,F,1312002,4/22/2018
21324S04XI,46,F,1508149,8/28/2018
18345H08VM,28,F,807454,9/8/2018
93849V76XL,41,M,811720,6/3/2018
85570E32II,45,M,1097267,4/17/2018
23651B07GV,39,F,1270357,5/14/2018
21574A44PC,53,F,1786861,2/27/2017
98949O81HK,36,M,1514667,1/2/2019
64988K48FQ,31,M,1305186,4/28/2018
81958O74GY,44,M,1788327,6/10/2018
08278W12JV,44,M,1562295,8/6/2018
62703C94GE,50,F,1570664,2/9/2019
62373K07OD,58,F,932487,2/25/2019
53399S87MS,36,F,1542899,1/6/2018
05812S55ZM,65,F,547772,9/22/2018
50639U34XA,49,F,976453,1/16/2019
39552H01ZB,45,M,1501231,7/18/2018
24082Q08BB,53,M,1526430,4/5/2019
50561G19OM,26,F,819531,6/9/2019
71944N68IF,28,M,874148,4/28/2019
47909A42JP,49,M,1385488,9/12/2018
28748A75NJ,33,M,1268623,6/11/2018
36362L18AH,34,M,1041807,4/14/2019
70405Q73II,63,M,1399335,5/27/2018
86316D66XE,37,F,901217,4/9/2019
06641E58PM,29,F,1021703,8/17/2018
89010I50GB,56,M,1404570,3/28/2017
56202Y54DP,49,F,1361756,4/2/2019
64984B39GJ,36,M,1966771,12/6/2018
89150P09PD,46,F,1042440,6/6/2018
91843L09KD,34,M,951256,4/10/2018
66092E61ZZ,49,F,1495282,4/12/2018
55738H48SJ,62,F,865744,9/14/2017
99285Q24CJ,53,F,1710781,3/11/2018
50085K92CJ,32,M,1093878,3/20/2019
86284U25GB,36,M,1874056,11/8/2018
95935Y73LM,65,F,1860675,9/17/2018
71577T10GR,46,M,1192746,2/25/2019
22170W61DG,29,F,1099558,4/7/2019
81509H74KH,56,F,616573,2/25/2019
48606L85CT,28,M,909213,10/20/2018
35431S66EM,64,M,1553937,1/11/2019
14072M92TP,28,M,1439599,3/5/2019
85467I57FE,46,F,1142388,9/12/2018
20628G58MZ,29,F,843463,6/11/2019
74985R35YE,51,M,753204,7/9/2018
58768O35WY,54,F,569186,3/30/2019
07272Q22HC,32,M,857007,3/28/2018
97530U08KU,59,M,644465,12/29/2016
20418N03AQ,26,M,1152507,3/4/2018
76210J03WO,38,M,1748284,9/13/2018
14507Z10CP,43,M,1361807,5/1/2018
33234J28XB,42,M,834516,5/29/2017
59331D03SZ,54,M,1903476,7/30/2018
08669E54PF,65,F,1122665,3/5/2019
90857K43WO,47,M,1916895,2/26/2019
50122Q87ZM,43,M,1864785,10/8/2018
00310O59NO,33,M,1236221,6/25/2018
28900Y07JO,37,F,1528800,12/16/2018
89616C23LY,39,F,1435685,9/8/2017
77093X64MP,46,M,1655723,12/7/2018
94160P82IP,54,F,398074,9/22/2018
82304K25JS,63,F,1032095,8/2/2018
90037W86AL,28,F,910946,4/16/2018
09150V50AO,62,M,1092557,5/22/2019
76441H53EE,28,F,966473,5/22/2019
83527Q23WO,49,M,1078214,6/2/2019
87960L12YG,25,F,1129895,4/26/2018
83548O90DM,49,F,844603,4/15/2019
28898U10OT,59,F,928256,8/13/2017
64464D17VS,46,F,1576463,6/24/2019
23750A80HU,53,M,728706,7/25/2018
82736R83KV,52,F,726259,10/1/2018
10016Y59YV,50,M,892544,6/28/2018
28703Z46PY,40,M,1147723,4/1/2018
78312I60JF,25,F,795793,1/20/2017
11844N05JF,33,M,668581,11/14/2018
95478F00MH,51,M,1992898,9/12/2018
11542A38JW,57,M,457338,1/15/2018
02049Q52SL,33,M,1076502,6/5/2018
76926K15GB,50,F,1359193,4/8/2018
06631W86IS,51,F,718748,3/3/2018
27557V27LB,61,M,567254,1/13/2017
30652L38RG,59,F,1464613,5/10/2018
76192H79SP,65,F,1420734,3/24/2019
50209G11VQ,29,M,1101025,6/9/2018
52845A32LA,43,M,1840862,11/25/2016
09857Z30HC,52,F,959408,9/19/2017
28873U19PZ,49,M,1851425,9/15/2018
62346M37TG,47,F,1160807,7/7/2018
58184X83QF,31,F,993267,6/29/2018
54718D85VK,33,M,917550,4/10/2019
92839R83TP,50,F,1199643,11/17/2018
62130K18NT,52,M,890331,5/23/2018
22958O77PP,62,M,842675,3/8/2018
30932H20IM,64,M,1223933,5/6/2018
19014M31ZP,39,F,1061691,4/4/2019
23766G03FM,32,F,921727,5/3/2018
63020F26SZ,57,F,1549247,8/19/2018
31975B29LY,46,F,924314,6/28/2018
51549N55DN,58,M,1256271,2/25/2018
82379D46LI,49,F,945925,4/19/2018
94402X50FT,34,F,724814,10/6/2018
69226P02MQ,48,M,1285196,4/14/2018
96573P66BD,43,F,836476,8/18/2018
84515L63WY,53,M,934531,2/2/2017
91093Q63ND,40,F,1136458,6/1/2018
55536F98JM,25,F,931854,6/16/2019
01627P99FG,56,F,1322332,2/26/2018
42844R07VU,38,F,1477112,11/14/2018
91431F61JF,35,F,1051734,4/15/2017
71616D54HP,52,M,330296,2/23/2018
61011B18QM,27,F,680098,6/17/2019
53442N81BS,28,F,884967,3/24/2019
63249D98EN,28,F,609519,11/23/2018
95335R89DJ,43,M,1026202,6/17/2019
26814J14TJ,35,M,1293004,2/5/2019
10170Y50AQ,55,M,694602,8/26/2017
83278E20KK,48,F,1505127,6/22/2019
40813J19MQ,38,F,1477855,9/4/2018
72442B41RW,64,F,1289625,8/18/2018
60699V75ER,28,M,1297969,8/17/2018
38029P75KA,60,F,544246,5/23/2018
75668H59AY,29,M,1236609,10/8/2018
20091W44PG,48,M,1312700,6/15/2018
97603O29LN,50,M,1212667,8/31/2018
41384V85TR,46,F,1429623,11/4/2018
30012O14YI,45,M,1880397,2/18/2018
40559P01GO,25,F,602900,8/5/2018
75544Z83MF,63,M,1834899,2/10/2019
32967D67FL,62,F,350494,5/26/2018
68735T12FE,57,M,1909623,7/27/2018
99561S56OL,57,F,770918,10/8/2018
89121R50IK,53,M,1468458,3/8/2017
59047D94HP,52,F,1897719,12/21/2018
47175K90UB,33,F,831055,12/6/2018
39414N36XI,56,F,547063,5/4/2018
67631C28UA,26,M,1499484,1/1/2019
90436H51JD,56,F,1465952,3/10/2019
03976B56DJ,60,F,1177783,5/24/2019
71606K97EI,59,M,452396,4/1/2019
16774U83JV,65,F,848497,3/17/2018
06798O94VE,45,M,1716749,8/13/2018
29865U63GR,60,M,760269,4/4/2019
42115M77NZ,58,F,560002,4/24/2018
21391T39VN,34,F,734077,4/12/2017
60443L45IC,60,M,1565859,6/27/2018
66266G35MV,48,F,1473151,12/7/2017
60198Q72TZ,61,F,344634,11/19/2018
14192D77UO,35,F,1095654,9/1/2017
44071E34YI,27,F,737464,10/16/2018
50839H16KD,61,M,1460373,5/5/2019
54370V85KO,52,F,1191257,9/8/2018
61524P00WU,26,M,698038,3/11/2017
57275R78OO,59,F,1733335,1/18/2019
94286I83BE,51,M,1317243,9/20/2018
35871F24FW,63,F,1554490,7/6/2018
70579S48BP,31,F,1137393,11/11/2018
68499Q64BZ,52,F,1689648,2/26/2018
38230Q55OI,35,F,644174,3/25/2018
61297P62SI,57,M,1864648,12/30/2017
63887I64LC,58,M,1080779,5/24/2018
42023S05DF,56,M,1918393,8/25/2018
58621J79JW,56,F,456083,6/16/2019
05768G24EC,31,F,1159694,2/22/2019
24029P85YZ,26,M,1289084,3/29/2017
58637Y67GY,25,F,567722,5/27/2019
86065Q29OL,43,M,1250155,1/11/2018
66455V70FL,28,M,1170834,2/9/2018
22844T47TJ,54,F,1224725,3/2/2018
66872I79TQ,30,F,577959,4/23/2018
14368G52JM,38,M,1218598,8/8/2018
18856M06OX,61,M,592196,2/17/2018
00996Q69RR,25,F,1089006,2/21/2019
12583M90LT,55,F,1952641,10/3/2016
43452H03PQ,35,M,1309545,2/17/2018
28276J74NT,51,F,1459702,9/21/2018
03365N44ER,36,M,1343274,5/29/2018
27833X05AX,65,M,1080118,4/3/2018
63864D26BO,29,M,1356275,12/23/2016
68646F34KN,26,M,816052,10/8/2017
80161A27EF,43,F,1073197,11/21/2016
06047O70EX,37,F,864750,6/4/2018
56913U03GK,45,F,1448693,6/24/2018
45146P57TV,61,M,935220,4/13/2018
91301I38GS,47,M,1672748,2/22/2019
17820S63XH,35,F,1008872,10/12/2018
20838D28TR,50,F,848445,12/12/2018
38388Q65EU,50,M,1363410,9/5/2017
18349V30VG,41,F,1548194,1/8/2018
72481D74TB,38,F,1452854,5/17/2018
16910K08FY,37,F,1325619,11/21/2018
48982D24RZ,40,F,1452409,12/21/2018
58855D21PK,40,M,1815602,8/7/2017
98791I07RW,37,M,871304,10/2/2018
44767S79NO,33,F,972191,3/21/2018
47175C53UZ,55,M,537361,12/15/2018
38623U38RZ,41,F,804478,4/6/2019
37092V58WK,29,F,596656,12/24/2018
54646I34CM,63,F,1020701,5/20/2019
51584Z73VI,59,F,442975,5/7/2018
24134C21TV,42,F,1266816,7/14/2018
80342I33RZ,48,M,1753406,6/24/2018
86434V98JQ,52,F,1493989,4/2/2018
85661N49BG,41,M,1060135,4/12/2018
38851U78DJ,43,M,1042884,3/19/2019
99628A05XK,34,F,875742,1/12/2019
24817T83NN,28,F,993066,1/22/2019
45589K25GX,30,F,562984,11/30/2018
87716S33WE,39,M,1369247,11/21/2018
85332S38MI,33,F,778221,2/21/2019
52233L59UV,38,M,1576062,10/26/2018
05252T47BI,63,F,615516,12/29/2018
95293G02RB,49,F,1209003,6/10/2019
76484L86XC,35,M,796902,10/22/2018
49605L62HP,43,M,1510129,6/10/2019
98178V18JA,36,F,802332,4/30/2018
26881D15VY,46,F,1101721,8/10/2018
56638Y89HG,28,M,1142771,10/31/2018
21959C60RC,51,M,1114605,8/3/2018
73620Z29NN,40,F,1582975,6/27/2019
87503X17BT,65,F,360321,1/11/2019
89158B80EY,34,F,811899,6/11/2017
03880O11PI,45,M,971361,3/5/2018
77532C79CY,45,F,1429308,7/16/2018
94675G67EN,50,M,1060347,4/10/2019
31110R90IW,30,M,995188,6/24/2018
01754I76BJ,63,F,1122351,7/11/2018
91840F85WC,55,F,1631779,1/13/2019
16173V49IR,49,F,1022847,2/17/2018
50262U87MD,50,F,1054474,10/13/2018
12415I43TS,31,M,610834,5/15/2018
62915M10KR,28,M,634583,3/12/2017
73845D59IJ,33,M,1417043,10/16/2016
00349E58BT,43,F,1001385,1/2/2019
93321D85KB,50,F,1367672,9/15/2018
25674S53TM,45,M,809954,3/13/2019
43933E79LK,59,F,453513,3/21/2019
38161Y41UR,60,F,559902,7/19/2018
16681J35AA,62,M,1766437,7/15/2017
57247A96LA,56,M,1356550,12/7/2016
62837Z78CJ,65,M,959524,5/28/2018
88951D36XA,30,M,1488571,6/7/2019
85558A79UM,62,F,1603207,7/14/2018
38357W38FJ,57,F,1058615,11/20/2018
89195I63SP,48,F,1589470,12/29/2018
61070S58EI,33,F,1107606,3/21/2019
44888N30PW,37,F,838810,12/15/2018
90157V58YY,59,F,1891952,2/28/2018
72318Q14HQ,29,F,774563,5/21/2019
57267K27EN,64,F,483793,2/13/2019
59027X44YT,33,F,1034020,3/23/2018
30627L93RR,53,M,1189034,9/2/2018
08772R67SH,27,M,1277097,2/20/2017
41316Y08OI,42,M,1671503,11/15/2018
29553L05LB,51,F,1060992,6/15/2018
57404H45SE,30,M,1158016,4/15/2019
83270J96ZU,40,F,1114822,6/22/2018
77063C67HF,45,M,864230,5/10/2018
32400E66LF,50,F,923605,8/15/2018
09687U53YH,54,M,1418106,8/6/2018
22712N24KB,56,M,1783445,6/25/2019
81803A75LY,51,M,1368957,1/22/2017
66093T79AF,63,M,1198412,1/21/2019
74050X61OL,40,M,1267039,9/2/2018
40620N57OK,41,F,1436972,11/26/2018
14433L63HX,65,M,661501,12/18/2018
42322K60DL,40,F,846891,4/5/2018
00543D97FH,26,F,822776,1/12/2019
00004N70ZJ,63,F,416967,10/4/2017
57612K84IH,46,M,1533806,6/1/2019
51366J70IM,26,M,1154079,7/29/2018
18596J34IX,46,M,1262813,10/24/2018
36734L95GK,39,F,1091817,4/9/2018
72555H65EZ,39,M,992225,4/18/2018
70892G26LQ,62,F,343045,6/2/2018
08159U25HC,48,M,1930172,1/24/2017
33291H68JE,34,M,1101251,12/15/2018
90863B14TN,55,M,1336528,3/7/2019
65546C01HL,63,M,1887354,7/12/2018
77942W87HM,54,M,748068,12/14/2018
94454U64NX,41,M,1992437,8/15/2017
32567W27QA,51,F,1794868,3/17/2017
78700J32XC,46,M,1882778,11/23/2018
56382F99ZM,28,M,862922,9/24/2018
36252O46AS,38,M,1166123,1/31/2018
98865I08CZ,56,M,1873833,9/23/2016
99390O16UG,35,F,746809,12/30/2018
22272R20XD,53,M,1170536,9/24/2018
19204L99AO,61,F,426074,11/23/2018
12932N96CT,48,M,1987906,7/16/2018
63122K78ZO,32,M,960880,7/13/2018
86028P28HB,46,M,927622,11/25/2018
84230V04XT,52,F,1919386,7/26/2018
65034Z62JJ,64,F,397763,8/2/2017
34247U53LN,31,F,701499,3/20/2017
73515G88YU,49,F,1222805,3/3/2018
21690O86ZA,28,M,694504,10/24/2018
99888Y82MZ,42,M,1548109,5/10/2019
62044Y59QJ,65,M,663184,3/1/2019
37058D77NB,48,M,1779171,4/1/2019
38710W87AV,36,M,1213461,7/11/2018
65253T49PR,47,F,1580626,5/24/2019
18569L63MB,57,M,1967543,7/9/2018
82175A71RE,35,F,887693,5/17/2018
94216W76FC,59,M,1688011,8/21/2017
01353D16XA,28,M,867767,1/28/2019
67437H32TM,59,F,1177649,3/31/2018
35966O15FN,45,F,813599,9/5/2018
81869N84ZL,38,M,1618454,4/16/2019
69728N69HS,25,F,856781,10/6/2018
05268B07PN,50,M,1704621,8/31/2018
01593K41NZ,47,M,1015567,11/9/2018
51487Y34XL,29,M,1005130,3/18/2018
53917M66CQ,56,M,1917216,5/11/2017
06894X51YJ,31,F,541698,7/19/2018
83020C73HY,27,M,657907,8/9/2017
15958N59JG,62,M,681163,8/20/2018
35198W14QY,53,M,1922438,2/1/2019
27009J79FR,59,F,897106,5/13/2018
21031Q97PH,34,F,802213,2/15/2019
74748U58GP,33,F,1113938,3/6/2019
40578W18LK,58,M,1146920,3/25/2018
96050K98ED,49,F,888812,6/6/2018
02167F23IZ,43,F,1071734,10/10/2018
53186J59AY,52,M,1057983,5/5/2019
10061B70XR,55,F,695155,2/22/2018
73187K39WJ,32,M,990251,4/5/2018
33693J06VT,37,F,1098399,3/1/2019
63287I15OJ,36,M,1511897,10/9/2018
00596E31PA,26,F,1191730,9/3/2018
75651G94ZD,42,F,1458332,7/4/2018
64075W46DK,36,F,1318765,1/9/2017
59677K20UA,55,F,692026,4/8/2018
05513D03UZ,50,F,1125755,11/18/2016
10169U48QR,31,F,512917,9/29/2018
11787G86QT,45,F,1036803,5/16/2017
71443U25CM,58,M,1595123,11/30/2018
09293Q99ES,36,M,1982406,2/13/2018
69284O54FL,40,F,1318085,5/19/2018
60160Y25RD,47,M,1530310,1/3/2018
83680M62SZ,57,M,1350940,4/11/2019
96937D31SL,34,F,503748,4/2/2018
60563N94DY,62,M,1056847,4/24/2019
50156D88KD,63,M,1300808,7/29/2018
48040R49RF,41,M,1322453,12/12/2018
90844M21WZ,48,M,1210048,3/14/2019
25566D81LW,40,F,1054889,4/27/2019
60595R67ZS,29,F,1030648,12/23/2018
32818B73FT,43,F,835022,2/4/2018
96116X52GY,26,F,629693,6/23/2019
84926I30SK,47,F,908380,6/13/2018
08628R70XV,51,M,1461178,6/16/2017
19161X85OZ,56,F,1879466,1/5/2019
73004G97LK,27,F,793714,9/14/2018
48671N27QM,33,M,912059,11/4/2016
20717P06HY,61,M,1248898,3/20/2018
44870D11IH,30,F,916123,6/15/2019
83063D99BE,61,M,1982998,6/26/2018
40152W76GY,35,M,1026329,6/22/2017
38947D35OQ,53,F,1177797,5/20/2019
92262T41MC,45,M,1677392,4/22/2019
75096M72EO,53,F,496530,3/2/2019
50819L40KP,56,M,599822,12/17/2018
89186B52UL,43,M,1099672,11/2/2018
03128C66IS,36,M,1016006,10/22/2018
74750I51AI,53,M,450364,7/20/2018
37557H75MT,63,F,777498,12/30/2018
46398A70II,25,F,709875,7/12/2018
68626X29LF,59,M,1825666,2/12/2019
98504V50TR,46,M,1607277,1/22/2019
68406A38BJ,35,F,682617,7/15/2018
33124T41AS,64,M,757466,12/25/2018
42519I14PF,47,F,835830,5/5/2017
30016J75FB,55,F,780568,3/18/2018
32626P55BC,32,F,819528,7/16/2018
51993L88MT,61,M,1746779,4/12/2019
55767C24JA,58,F,1989596,5/14/2018
49036N46EN,61,F,1240042,3/7/2018
18309O41QI,49,F,1064842,6/25/2018
81804T12RX,48,M,1012359,2/11/2017
18183Z31KC,61,F,1057642,7/3/2018
84588Y93XM,64,M,543359,3/17/2019
15012R19QC,29,M,1049971,10/25/2018
44232I38QQ,33,M,1388181,11/16/2018
58884Y28EM,47,M,1930754,1/18/2017
04095E01YI,43,F,929722,5/31/2019
82925N25XS,40,M,1373128,3/13/2018
31794M61XW,45,F,1568078,7/2/2017
01205T83LI,33,M,621424,12/25/2018
16200I41LM,64,F,980400,9/21/2016
35211F76LH,29,F,807082,10/4/2018
52967S68AW,50,F,1283942,7/1/2018
11496M69NR,61,F,1823722,6/13/2018
47983U18MZ,55,M,1610106,9/29/2018
94050S07YP,65,F,775984,6/12/2018
57694I92PE,34,F,856154,2/1/2019
03553R56UT,55,M,359003,6/11/2018
03801E75SF,43,F,1357773,9/14/2018
38058L55UF,25,F,948709,3/5/2019
89153T10ON,65,M,1416600,3/21/2019
99088J97QK,47,F,844015,4/26/2019
24408B67TO,32,M,1094982,4/24/2018
91592N79DZ,57,F,695167,10/24/2018
68346W74ZP,51,F,951359,6/24/2018
84917N16RY,29,F,1188002,3/29/2018
73578F54XV,63,M,1854311,3/27/2018
67266O33YQ,31,M,1062891,2/28/2018
95160H35JO,26,M,916810,4/26/2019
56206R80PI,33,M,1424869,9/23/2018
55239Z98FV,62,F,1415010,2/8/2019
43701R48MG,52,F,1520217,10/1/2018
67682G45VA,28,F,746006,11/3/2018
69012N57NT,32,F,525664,4/2/2018
24382A08EB,64,M,1749526,12/22/2018
49028V00XR,27,M,1460905,9/29/2018
01030E37AG,65,M,1818047,8/12/2018
69280Z60XR,53,M,1873317,8/8/2018
96887A09MT,48,M,1949713,7/27/2018
45523H94CC,50,F,1216641,5/13/2019
83616C65PN,25,F,526018,8/24/2018
67207A55JO,37,M,949519,2/18/2019
57485A26YQ,55,M,358052,5/27/2018
64694S85YX,56,F,300331,4/21/2018
66702F91OK,35,M,1033236,11/29/2017
19216H88VC,26,F,746708,6/19/2018
90426Q84XF,26,F,1171587,2/27/2018
63319F33AW,40,F,1129772,9/9/2018
86022C71IG,28,F,617458,5/11/2018
40325W08PQ,47,M,947660,4/22/2018
45590J15WP,53,M,470083,3/20/2018
25347C86FO,63,F,1847670,7/22/2018
34949N07WL,55,F,1491448,3/25/2018
52262V05XD,37,M,916609,3/10/2018
42637S80OB,42,F,1038577,11/6/2016
36384Q93IX,58,M,1992553,4/26/2017
17782B25PC,52,F,792407,2/18/2018
76375G77YR,27,M,894361,9/22/2018
84468K46DI,32,F,852874,3/23/2018
05458X12LF,54,M,1354565,3/6/2018
54771W56HO,60,F,1307648,5/17/2018
36249B67OI,50,M,1787517,3/4/2018
38205U47NN,40,M,1858786,4/24/2018
64898R66QP,48,F,1454524,9/6/2018
39540B73LH,57,M,398840,4/16/2019
98055L54QV,28,M,877710,11/8/2018
83006N77MW,52,M,1369428,4/10/2017
06851S82OZ,61,F,1660874,7/21/2018
90113G60TE,49,M,1081668,6/15/2018
05655X58BO,62,F,366780,2/28/2018
13118R70LA,29,M,825485,5/24/2019
01050L88QM,32,M,1182828,4/2/2019
77404C01LX,44,F,1081313,4/25/2019
35951U42ZY,65,M,1819142,3/14/2019
80149T73JW,28,F,655663,1/12/2018
25678B07VC,46,M,1106481,7/27/2018
21829Q32NK,51,F,601082,8/19/2018
17511F88RM,36,M,1791439,9/26/2018
85337U64KQ,41,F,1364641,6/25/2018
58067L13ZQ,44,F,950218,2/13/2019
21193O90VM,65,F,545275,11/8/2018
15427G19QP,34,M,981517,3/31/2018
67068M23ZP,64,F,558044,10/7/2018
54832S83SX,46,F,1207662,6/28/2018
06270L13TK,29,F,815840,11/19/2016
17687Y20WU,45,M,1740679,11/16/2018
24563M02AY,51,M,639165,6/25/2018
60329L63CH,57,M,1754365,11/13/2018
84212Q54GX,30,F,903691,10/21/2018
81075Y73FS,43,M,1073697,4/29/2018
14979G32KF,30,M,1026262,8/3/2018
99083W77IY,36,M,1583882,12/5/2017
96021K36FW,38,F,1221338,5/20/2018
21342D95LK,50,F,1373585,5/3/2018
05052Z54PL,61,F,380166,11/4/2017
65192H96OO,42,F,1520928,4/15/2019
27533K24WL,50,F,1281100,12/17/2017
08205M51WT,27,M,728488,10/24/2016
09812D54NE,42,M,803968,8/31/2018
78723U02WU,28,M,971907,3/31/2019
49097U83CJ,59,F,1501734,2/5/2019
53287L76QF,31,F,1072038,10/21/2018
42005L84RM,54,M,1728138,1/8/2019
29225M04VJ,58,M,935138,4/9/2018
59239W58ZH,62,F,1401751,1/4/2018
65213P18SX,25,M,720173,12/29/2018
94788V82SV,41,M,1497672,4/5/2019
18590K66GT,55,F,561750,2/25/2017
43745J37NB,49,M,1822363,7/28/2018
83361T70SA,56,M,1756722,2/26/2019
77852N96CI,47,F,1431837,4/4/2018
26102Q93MF,63,M,1504851,11/10/2017
54360B85TU,35,M,1007227,9/8/2018
88367D83BR,46,F,1318291,5/14/2019
23391V15TW,37,M,1788828,4/14/2018
60638I00TA,53,M,1057201,6/7/2018
07543F36NT,49,M,1790018,11/11/2016
20040D32DA,55,F,619148,9/11/2018
31699B25SN,62,F,1992927,1/30/2019
51509F94IR,50,F,815633,3/31/2018
93455U88YQ,46,M,919749,1/10/2019
91606N59XL,48,M,1960894,4/20/2018
42038K06VO,36,M,1873354,8/7/2018
32893M82SD,33,F,755901,8/18/2017
21509W82ZT,60,M,1036285,1/13/2019
95794P38PX,57,M,932730,8/10/2017
41289L75QF,62,F,1169843,4/3/2019
00202Z85OX,50,F,1512150,7/31/2017
15267D87CK,43,M,1369687,3/21/2018
17994N49HC,53,F,1973521,10/26/2018
54800U58TI,39,F,899191,5/14/2019
77682A20IH,62,F,1332682,11/21/2018
28070D47TY,49,F,1056774,7/3/2018
43276Q80OR,53,M,571322,1/6/2019
69150O22OK,32,M,1410837,11/27/2018
71511W45NP,56,F,314301,3/19/2019
03806C85CR,51,M,843753,1/22/2019
61843F17OO,59,F,555194,6/21/2018
09444U30AZ,57,M,1469670,1/23/2019
28528U63LH,54,F,1686993,5/4/2018
47064I00VR,63,M,337680,8/18/2018
88275T56KK,34,F,1120288,9/27/2017
20146L38WU,29,M,1219325,2/21/2019
29121B79HL,34,M,1221874,8/2/2018
78234E45NU,40,F,853624,6/5/2019
05548D78BL,26,F,1190677,11/23/2017
75345Z32SZ,60,F,911813,12/7/2018
86673A20VU,55,M,1768344,8/24/2018
91869A84HI,48,M,1252278,3/29/2018
36744Z81HJ,57,M,1984031,4/29/2018
52814I60LK,60,F,352685,11/18/2018
12499W53ME,39,M,922323,5/2/2018
55366P29ZZ,64,M,580054,4/15/2019
21137L72DY,61,M,1485613,3/19/2019
63462H93DH,60,F,1413488,12/23/2018
80503O22KK,37,M,1914868,12/14/2018
37028Z82ZT,62,M,824191,4/26/2017
63215B96AB,36,M,1623308,4/15/2018
96046J05FO,38,F,1253403,5/10/2018
88313I92AJ,65,M,844634,1/13/2019
95802C69OJ,36,M,1364353,12/2/2018
03160Q75NC,59,M,1161998,9/18/2018
09091L98ZW,65,M,1345647,10/15/2018
19643X80EE,28,F,632294,10/12/2018
01144E72RI,63,F,866436,2/24/2018
30715L65ZQ,30,F,719595,11/25/2018
52890C99NR,48,F,1104582,7/31/2018
78342N48XA,52,M,630901,11/25/2018
76277E33ZR,32,F,1111004,7/24/2017
39293D95DO,41,F,1317472,9/20/2018
35700I07HY,61,M,1923760,7/24/2018
83836J83ZD,43,F,1347295,11/15/2016
77553B29ZR,64,M,407418,8/14/2017
16385S98AR,59,M,1279399,11/6/2016
44583P01FO,44,M,891356,3/21/2019
38864F90ZO,42,M,1457924,3/1/2019
04707N62KW,27,M,1170561,9/17/2018
87592H60WF,54,F,1832368,2/26/2018
41862U01XT,56,F,1961986,4/22/2018
59419R52KG,36,F,1468508,3/26/2018
79238N75NE,42,M,1697969,10/4/2018
22527C43UC,57,M,1404690,4/29/2018
28633S36NS,58,M,1866540,12/26/2018
82743J46BF,63,M,812625,1/22/2019
75013B42RV,31,F,799961,7/12/2018
75235W63EY,38,F,1554801,6/23/2018
86298S30WM,64,M,316725,4/29/2018
71726N57XE,39,F,940498,3/5/2017
64432Z86MO,62,F,1661170,6/20/2019
76245H01ON,53,M,303363,8/4/2018
01207U61KK,45,F,1045680,11/14/2018
97706I48LG,57,M,1534480,7/3/2017
00678J93AA,43,F,1113923,3/24/2018
25381C04NR,35,F,877046,7/14/2017
05804E75BL,52,F,592908,2/10/2019
95583O96BX,58,M,1923551,5/4/2018
48368K01YX,61,M,1634391,11/20/2018
74921C06BT,34,M,780563,4/13/2018
04626K04ZG,65,F,1054325,10/13/2016
12553F98EQ,41,F,1242002,11/23/2018
78514B82LE,43,F,1457745,4/17/2019
25059V42BA,31,M,852358,10/12/2018
72205D33CU,37,F,1080289,6/3/2019
79548W48HB,44,M,1982219,10/31/2018
11465R20HH,25,F,570542,10/1/2018
