ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,GENDER_M,GENDER_F,SEGMENT_1,SEGMENT_2,SEGMENT_3,SEGMENT_4
37783N71VF,29,F,444228,238,0,2,0,1,False,True,False,False
37785U44FR,54,M,104127,454,0,3,1,0,False,False,True,False
37790I72KW,41,M,411908,395,1,3,1,0,False,False,True,False
37792A88AX,49,M,318596,438,1,3,1,0,False,False,True,False
37792O59NT,43,F,797381,247,1,2,0,1,False,True,False,False
37801H25LD,50,M,574515,448,1,3,1,0,False,False,True,False
37801Q64BD,33,F,308176,307,1,2,0,1,False,True,False,False
37805G06FS,44,M,260680,306,1,2,1,0,False,True,False,False
37805K64OV,52,F,191357,319,0,2,0,1,False,True,False,False
37806W63PR,63,M,522058,966,1,4,1,0,False,False,False,True
37813D93CZ,65,F,231605,899,1,4,0,1,False,False,False,True
37814K08BM,29,M,290027,128,1,1,1,0,True,False,False,False
37814W43VF,37,M,266326,408,1,3,1,0,False,False,True,False
37823G11YW,28,F,315478,295,0,2,0,1,False,True,False,False
37824S91WV,51,F,489027,520,1,4,0,1,False,False,False,True
37830H46GE,43,F,481693,942,0,4,0,1,False,False,False,True
37833L29TU,54,M,329759,250,1,2,1,0,False,True,False,False
37834G26ZW,32,F,232339,221,0,2,0,1,False,True,False,False
37834N79SN,29,M,222855,557,1,4,1,0,False,False,False,True
37836W17ZD,29,F,269997,251,1,2,0,1,False,True,False,False
37837J06BP,50,M,114545,255,0,2,1,0,False,True,False,False
37837J40VC,61,F,185899,418,1,3,0,1,False,False,True,False
37844U51BW,59,F,374115,335,1,2,0,1,False,True,False,False
37845I58NP,36,F,483293,786,1,4,0,1,False,False,False,True
37846D22GO,25,F,150979,259,1,2,0,1,False,True,False,False
37846R65ON,26,F,276837,468,1,3,0,1,False,False,True,False
37847Y14RG,58,F,143792,224,0,2,0,1,False,True,False,False
37860M03UV,41,M,475205,308,0,2,1,0,False,True,False,False
37861Q41AN,34,F,382712,182,0,1,0,1,True,False,False,False
37863D62ZX,59,F,95965,352,1,2,0,1,False,True,False,False
37867P48FN,25,F,427920,207,1,2,0,1,False,True,False,False
37873A72IT,29,M,281713,219,0,2,1,0,False,True,False,False
37874H02AG,59,F,418104,750,1,4,0,1,False,False,False,True
37886H36XQ,49,F,268357,293,0,2,0,1,False,True,False,False
37886P55HN,36,F,363733,489,1,3,0,1,False,False,True,False
37887I91AD,33,M,166430,266,1,2,1,0,False,True,False,False
37889N61YP,58,F,364688,235,1,2,0,1,False,True,False,False
37892D25AP,40,M,716411,544,1,4,1,0,False,False,False,True
37897B04XU,59,F,318400,945,1,4,0,1,False,False,False,True
37899I06DD,57,F,523403,4,0,1,0,1,True,False,False,False
37899T64GR,59,F,455949,292,0,2,0,1,False,True,False,False
37900R01JP,25,M,159447,292,0,2,1,0,False,True,False,False
37900T60JA,47,F,367133,295,0,2,0,1,False,True,False,False
37912T72NV,27,M,215481,369,1,3,1,0,False,False,True,False
37918R56BL,37,M,122823,234,0,2,1,0,False,True,False,False
37921R78IN,59,F,88795,224,0,2,0,1,False,True,False,False
37925S66WP,28,M,285028,225,1,2,1,0,False,True,False,False
37927J16CX,40,M,349483,221,0,2,1,0,False,True,False,False
37931N67YL,36,M,370377,417,1,3,1,0,False,False,True,False
37934O06WS,62,F,333992,840,1,4,0,1,False,False,False,True
37936G07XH,48,M,768928,201,0,2,1,0,False,True,False,False
37939J30VI,42,M,590485,500,1,4,1,0,False,False,False,True
37940I96BS,60,M,587070,344,0,2,1,0,False,True,False,False
37940L13UH,47,F,275736,303,1,2,0,1,False,True,False,False
37943Q74LJ,38,M,489059,446,1,3,1,0,False,False,True,False
37944C46PL,29,M,242406,766,1,4,1,0,False,False,False,True
37946T09VI,39,M,301281,484,1,3,1,0,False,False,True,False
37947F12AM,52,F,98736,32,0,1,0,1,True,False,False,False
37948W95UO,65,F,211843,401,1,3,0,1,False,False,True,False
37949O55GE,42,M,239128,322,0,2,1,0,False,True,False,False
37950H02NG,60,F,122581,987,0,4,0,1,False,False,False,True
37952M33TG,60,F,85992,452,0,3,0,1,False,False,True,False
37953B30XB,51,F,501760,603,1,4,0,1,False,False,False,True
37953M50KD,63,F,163872,201,1,2,0,1,False,True,False,False
37954B28YP,27,F,302302,81,1,1,0,1,True,False,False,False
37958S55WA,35,F,498133,427,1,3,0,1,False,False,True,False
37959R54ZR,43,M,103101,485,1,3,1,0,False,False,True,False
37960I97AA,51,F,372357,694,1,4,0,1,False,False,False,True
37960O39XI,30,F,278155,385,0,3,0,1,False,False,True,False
37965Q08CC,29,M,110643,36,0,1,1,0,True,False,False,False
37965U60SJ,63,F,219576,209,0,2,0,1,False,True,False,False
37974Y08NN,60,M,214829,358,0,2,1,0,False,True,False,False
37977E10WY,26,M,143571,490,0,3,1,0,False,False,True,False
37978F08DF,43,M,765120,165,1,1,1,0,True,False,False,False
37980I77YN,44,M,398348,233,0,2,1,0,False,True,False,False
37980T56VG,63,M,145155,228,0,2,1,0,False,True,False,False
37982T12JE,28,F,338680,310,0,2,0,1,False,True,False,False
37982U26UQ,39,M,209840,373,1,3,1,0,False,False,True,False
37985H72XV,56,M,289664,669,1,4,1,0,False,False,False,True
37986X98VP,30,F,497251,254,1,2,0,1,False,True,False,False
37987V67UW,34,M,204288,331,0,2,1,0,False,True,False,False
37988E68WC,62,M,306882,822,1,4,1,0,False,False,False,True
37990N95LY,41,F,782144,373,1,3,0,1,False,False,True,False
37991X29BP,38,F,453533,995,1,4,0,1,False,False,False,True
37992H64MA,55,M,784215,842,1,4,1,0,False,False,False,True
37992M56MQ,44,F,759403,183,0,1,0,1,True,False,False,False
37993W29TM,47,F,279005,229,1,2,0,1,False,True,False,False
38001P59IJ,28,F,151283,369,1,3,0,1,False,False,True,False
38008Q22YB,47,F,685379,337,1,2,0,1,False,True,False,False
38010I66XR,55,F,133248,861,1,4,0,1,False,False,False,True
38010Y36WR,58,F,182173,46,0,1,0,1,True,False,False,False
38012R56YV,45,M,479682,429,1,3,1,0,False,False,True,False
38013Y85IW,31,F,498104,52,0,1,0,1,True,False,False,False
38016W15ZT,25,M,153545,492,1,3,1,0,False,False,True,False
38018A18SY,33,M,223261,822,0,4,1,0,False,False,False,True
38021B14NP,41,F,593488,278,0,2,0,1,False,True,False,False
38024I39GA,31,M,249055,854,1,4,1,0,False,False,False,True
38026T59KL,65,M,361373,658,1,4,1,0,False,False,False,True
38028M80WL,33,F,397040,336,1,2,0,1,False,True,False,False
38033M29MJ,28,F,463224,232,0,2,0,1,False,True,False,False
38034E15OK,33,F,171347,256,1,2,0,1,False,True,False,False
38039U01HY,44,M,174207,377,1,3,1,0,False,False,True,False
38040Z35PE,58,F,157864,878,1,4,0,1,False,False,False,True
38042E92CF,41,F,290512,383,1,3,0,1,False,False,True,False
38042L56LI,40,M,421308,483,0,3,1,0,False,False,True,False
38042M62SA,56,M,448908,336,1,2,1,0,False,True,False,False
38046F57JB,63,M,777539,593,1,4,1,0,False,False,False,True
38049R99TX,32,M,203666,11,1,1,1,0,True,False,False,False
38054V33LD,54,F,183381,282,0,2,0,1,False,True,False,False
38055W62FD,62,F,249771,592,1,4,0,1,False,False,False,True
38057Y51DP,38,M,338425,361,1,3,1,0,False,False,True,False
38058B60TA,62,F,462885,275,1,2,0,1,False,True,False,False
38059C70VT,37,M,363100,281,0,2,1,0,False,True,False,False
38061G04HF,34,M,238059,134,1,1,1,0,True,False,False,False
38062J92PS,50,M,201122,273,0,2,1,0,False,True,False,False
38068F27JP,48,F,413584,661,1,4,0,1,False,False,False,True
38068Q03TD,37,M,240759,213,0,2,1,0,False,True,False,False
38069V85TT,27,M,128336,345,0,2,1,0,False,True,False,False
38075Y76EF,31,F,331290,87,1,1,0,1,True,False,False,False
38078Z75OB,56,M,554475,423,1,3,1,0,False,False,True,False
38087S20DI,53,M,391879,261,1,2,1,0,False,True,False,False
38088Q76QA,65,M,520045,241,1,2,1,0,False,True,False,False
38090D63QO,47,F,277712,253,0,2,0,1,False,True,False,False
38092L90TI,43,M,420834,376,1,3,1,0,False,False,True,False
38099X94DF,37,M,675184,657,1,4,1,0,False,False,False,True
38103W69RD,62,M,628008,115,1,1,1,0,True,False,False,False
38105E96XW,36,M,313314,428,1,3,1,0,False,False,True,False
38107N83UT,62,F,102301,58,0,1,0,1,True,False,False,False
38117X13WQ,42,M,424522,287,0,2,1,0,False,True,False,False
38120F82GJ,27,F,397413,128,1,1,0,1,True,False,False,False
38122P56IV,28,F,363261,437,0,3,0,1,False,False,True,False
38125F47NX,43,F,330091,301,0,2,0,1,False,True,False,False
38126W39JA,29,F,447003,480,1,3,0,1,False,False,True,False
38128M29QF,55,M,168182,198,1,1,1,0,True,False,False,False
38131N20KR,59,M,147122,465,0,3,1,0,False,False,True,False
38131Z52DX,40,M,109239,382,1,3,1,0,False,False,True,False
38133Y92VO,50,M,138948,499,1,3,1,0,False,False,True,False
38138E61ZG,63,F,262107,11,0,1,0,1,True,False,False,False
38139Q86UX,65,F,361797,202,0,2,0,1,False,True,False,False
38141D57XT,32,F,291099,235,0,2,0,1,False,True,False,False
38153P27KF,37,F,376248,444,1,3,0,1,False,False,True,False
38153P41UA,36,F,353731,65,0,1,0,1,True,False,False,False
38154I55OH,30,M,285403,341,0,2,1,0,False,True,False,False
38154N38KP,34,M,226716,197,0,1,1,0,True,False,False,False
38158Z82LE,37,M,410305,343,1,2,1,0,False,True,False,False
38163S28CO,25,F,331330,428,1,3,0,1,False,False,True,False
38169I54NK,27,M,127551,417,0,3,1,0,False,False,True,False
38169Y92WB,25,F,448795,305,1,2,0,1,False,True,False,False
38175I85ON,64,M,299192,426,1,3,1,0,False,False,True,False
38178C30GM,54,F,472013,363,1,3,0,1,False,False,True,False
38178T38SL,32,F,332345,381,1,3,0,1,False,False,True,False
38182P05VZ,50,F,731747,308,1,2,0,1,False,True,False,False
38188X61HH,57,F,402768,166,1,1,0,1,True,False,False,False
38189W84DS,44,M,433554,308,0,2,1,0,False,True,False,False
38190F92HK,46,M,360583,348,1,2,1,0,False,True,False,False
38192D09CB,29,F,440118,415,1,3,0,1,False,False,True,False
38195G82VX,63,F,432960,938,0,4,0,1,False,False,False,True
38199B69CL,46,F,277976,210,1,2,0,1,False,True,False,False
38212O18UE,26,M,282588,317,1,2,1,0,False,True,False,False
38212Q90GZ,58,M,225558,285,1,2,1,0,False,True,False,False
38213G68EV,43,M,708816,694,1,4,1,0,False,False,False,True
38213L79OU,56,M,555981,453,1,3,1,0,False,False,True,False
38214Y71WQ,33,F,312781,235,0,2,0,1,False,True,False,False
38215W67KU,25,F,303722,446,0,3,0,1,False,False,True,False
38220K03UQ,65,F,246304,205,0,2,0,1,False,True,False,False
38223G60RU,50,M,108514,33,0,1,1,0,True,False,False,False
38223Y59GS,59,F,353240,267,1,2,0,1,False,True,False,False
38230T53MO,48,M,425563,314,0,2,1,0,False,True,False,False
38237B73FQ,53,F,366800,337,0,2,0,1,False,True,False,False
38240C36AF,41,M,507661,990,1,4,1,0,False,False,False,True
38242E79HX,64,M,136746,595,1,4,1,0,False,False,False,True
38247L38JS,49,M,457169,356,1,2,1,0,False,True,False,False
38258Y34KY,60,M,623390,659,1,4,1,0,False,False,False,True
38261I87RM,58,F,229325,213,0,2,0,1,False,True,False,False
38273N58DD,38,F,462800,381,1,3,0,1,False,False,True,False
38273V20II,55,F,365021,215,0,2,0,1,False,True,False,False
38278U63AH,55,M,227589,427,1,3,1,0,False,False,True,False
38284A66YV,45,M,507363,368,1,3,1,0,False,False,True,False
38284H89VN,41,F,529712,280,0,2,0,1,False,True,False,False
38285W42HE,60,M,86732,326,0,2,1,0,False,True,False,False
38286Z26XL,27,F,477440,292,1,2,0,1,False,True,False,False
38295K24FF,26,F,206656,234,1,2,0,1,False,True,False,False
38300V58RE,39,F,682880,426,0,3,0,1,False,False,True,False
38307A50PQ,36,F,502573,362,1,3,0,1,False,False,True,False
38308X99WL,64,M,585126,1017,1,4,1,0,False,False,False,True
38315C13ZG,57,F,81301,595,0,4,0,1,False,False,False,True
38320R38GG,46,M,320643,204,0,2,1,0,False,True,False,False
38323X34ST,46,M,385993,186,0,1,1,0,True,False,False,False
38327E56XL,62,F,500157,126,1,1,0,1,True,False,False,False
38328P96DC,51,M,274293,458,1,3,1,0,False,False,True,False
38332N67UV,54,F,383291,181,0,1,0,1,True,False,False,False
38332X22GV,27,M,225175,276,0,2,1,0,False,True,False,False
38335R92OM,55,M,448847,159,1,1,1,0,True,False,False,False
38337U45BP,45,M,473773,435,1,3,1,0,False,False,True,False
38341D36CD,25,F,369240,285,0,2,0,1,False,True,False,False
38343P12MB,45,M,650243,230,1,2,1,0,False,True,False,False
38346P48SW,26,M,217039,31,0,1,1,0,True,False,False,False
38348R60KL,51,M,724263,481,1,3,1,0,False,False,True,False
38351J58YO,26,M,245504,298,0,2,1,0,False,True,False,False
38355E43SK,50,M,198464,395,1,3,1,0,False,False,True,False
38355V26HI,28,F,436320,270,1,2,0,1,False,True,False,False
38356Q38LD,30,F,342632,498,0,3,0,1,False,False,True,False
38357O41WR,56,M,576580,292,1,2,1,0,False,True,False,False
38363D81DW,50,M,511784,117,0,1,1,0,True,False,False,False
38363L14WX,52,M,785758,87,0,1,1,0,True,False,False,False
38363Q67JL,32,F,351363,294,0,2,0,1,False,True,False,False
38369K65DV,38,M,607387,341,1,2,1,0,False,True,False,False
38376Q86ZK,56,F,149264,233,0,2,0,1,False,True,False,False
38378B22PG,51,M,109327,279,0,2,1,0,False,True,False,False
38379D59LL,43,M,229062,441,1,3,1,0,False,False,True,False
38379R22LS,65,F,502848,287,0,2,0,1,False,True,False,False
38385U77PH,65,F,501931,243,0,2,0,1,False,True,False,False
38386K70RU,64,M,775792,315,0,2,1,0,False,True,False,False
38390G43KJ,35,M,287497,406,1,3,1,0,False,False,True,False
38391Z62JD,27,M,289518,312,0,2,1,0,False,True,False,False
38394S44SS,56,F,507117,94,1,1,0,1,True,False,False,False
38395G32OP,45,F,646301,290,0,2,0,1,False,True,False,False
38395I54NT,29,M,200652,724,1,4,1,0,False,False,False,True
38402P63YP,44,M,574267,232,0,2,1,0,False,True,False,False
38404S73TZ,63,M,552637,476,1,3,1,0,False,False,True,False
38406E34VP,63,M,608966,214,0,2,1,0,False,True,False,False
38414W02FS,37,F,680237,145,0,1,0,1,True,False,False,False
38418P66SQ,42,M,395713,202,1,2,1,0,False,True,False,False
38421P18KI,53,F,470845,745,1,4,0,1,False,False,False,True
38423A76XI,37,M,185283,296,1,2,1,0,False,True,False,False
38426M85YC,54,F,251509,295,0,2,0,1,False,True,False,False
38438O04FU,57,M,754630,358,0,2,1,0,False,True,False,False
38441I86UZ,47,M,328547,406,1,3,1,0,False,False,True,False
38443E09LA,50,M,270446,221,0,2,1,0,False,True,False,False
38447Z16DC,58,F,278437,467,1,3,0,1,False,False,True,False
38448Z31BH,65,M,229871,444,1,3,1,0,False,False,True,False
38449C20DG,64,M,410784,296,0,2,1,0,False,True,False,False
38450C44AY,42,F,427483,268,0,2,0,1,False,True,False,False
38450Q15JN,56,M,493982,353,0,2,1,0,False,True,False,False
38452V42FO,55,F,502251,73,1,1,0,1,True,False,False,False
38455D95GX,42,F,585859,233,1,2,0,1,False,True,False,False
38458C41TB,51,F,522168,103,1,1,0,1,True,False,False,False
38485X78OC,43,F,349475,354,0,2,0,1,False,True,False,False
38489H36JR,51,F,364333,622,1,4,0,1,False,False,False,True
38490H57BV,37,F,533744,207,1,2,0,1,False,True,False,False
38490K57PL,28,F,407501,339,0,2,0,1,False,True,False,False
38492T55ZM,26,M,239115,349,1,2,1,0,False,True,False,False
38493T01ZC,39,M,250021,428,1,3,1,0,False,False,True,False
38499G46JE,35,F,472208,136,1,1,0,1,True,False,False,False
38505Q63TF,51,F,252541,131,0,1,0,1,True,False,False,False
38506G65FC,59,F,347315,307,1,2,0,1,False,True,False,False
38508B04UD,35,F,428181,272,0,2,0,1,False,True,False,False
38509P76OO,32,M,158500,207,0,2,1,0,False,True,False,False
38512T87ES,55,M,603499,5,1,1,1,0,True,False,False,False
38517F84VQ,33,F,377648,412,1,3,0,1,False,False,True,False
38517Y75YR,44,M,774979,494,1,3,1,0,False,False,True,False
38522M09BO,63,M,151483,297,0,2,1,0,False,True,False,False
38522X72WY,64,M,557107,267,0,2,1,0,False,True,False,False
38524C35WU,43,F,495016,425,1,3,0,1,False,False,True,False
38528B27RE,45,M,363161,284,1,2,1,0,False,True,False,False
38535P32LT,53,M,291149,7,0,1,1,0,True,False,False,False
38537X97AE,39,F,661157,243,1,2,0,1,False,True,False,False
38538E77GZ,55,M,255947,137,0,1,1,0,True,False,False,False
38538X15WX,29,F,148491,381,0,3,0,1,False,False,True,False
38540T50XC,28,F,432697,426,1,3,0,1,False,False,True,False
38541J64JS,57,M,520917,1006,1,4,1,0,False,False,False,True
38542O63ZW,54,F,383203,65,1,1,0,1,True,False,False,False
38544A45PS,59,F,519155,145,1,1,0,1,True,False,False,False
38544L32XV,56,F,137955,270,0,2,0,1,False,True,False,False
38545I66XL,47,M,114996,275,0,2,1,0,False,True,False,False
38545Y72CJ,53,F,145147,113,0,1,0,1,True,False,False,False
38546H57AK,36,M,178710,306,0,2,1,0,False,True,False,False
38548L46RN,62,F,111928,415,0,3,0,1,False,False,True,False
38549Q61AH,34,M,121062,425,1,3,1,0,False,False,True,False
38552A18LO,35,M,280248,314,1,2,1,0,False,True,False,False
38552A41XE,54,M,340481,433,1,3,1,0,False,False,True,False
38557U18QU,54,F,230520,370,1,3,0,1,False,False,True,False
38559C48CN,53,M,588889,540,1,4,1,0,False,False,False,True
38560O95RN,62,F,469867,629,1,4,0,1,False,False,False,True
38565W36NA,31,M,152506,245,0,2,1,0,False,True,False,False
38567R72XP,53,F,181589,425,1,3,0,1,False,False,True,False
38568K20ZM,54,F,359160,989,1,4,0,1,False,False,False,True
38582T96TA,60,F,303632,355,0,2,0,1,False,True,False,False
38584W24OY,29,F,418471,306,1,2,0,1,False,True,False,False
38585W52FF,54,M,763387,621,1,4,1,0,False,False,False,True
38588O45QR,62,F,453104,944,1,4,0,1,False,False,False,True
38593D48WJ,28,M,174801,353,1,2,1,0,False,True,False,False
38593F45HK,53,M,217576,85,0,1,1,0,True,False,False,False
38593R84IB,26,M,244172,444,1,3,1,0,False,False,True,False
38598D55LQ,51,M,334493,1000,1,4,1,0,False,False,False,True
38600I80TG,61,M,167638,280,0,2,1,0,False,True,False,False
38603Y56OE,28,M,277156,359,0,2,1,0,False,True,False,False
38607N34RZ,42,F,778152,601,1,4,0,1,False,False,False,True
38610F58DJ,60,F,357424,282,1,2,0,1,False,True,False,False
38615J64SJ,33,M,167876,398,1,3,1,0,False,False,True,False
38621W62LF,49,M,260074,328,0,2,1,0,False,True,False,False
38628Y35UL,37,M,345376,421,1,3,1,0,False,False,True,False
38630Y75RW,43,M,437665,137,0,1,1,0,True,False,False,False
38631T29YI,35,M,181907,359,1,2,1,0,False,True,False,False
38632D87OM,44,F,471368,427,1,3,0,1,False,False,True,False
38635Z07UA,32,F,449009,466,1,3,0,1,False,False,True,False
38636U74RZ,56,M,365721,286,0,2,1,0,False,True,False,False
38637S13ZV,64,M,435391,228,0,2,1,0,False,True,False,False
38637X94OJ,54,F,489845,396,1,3,0,1,False,False,True,False
38638X45FG,61,F,392328,204,0,2,0,1,False,True,False,False
38642P02JX,35,F,290827,224,0,2,0,1,False,True,False,False
38643Q38PW,29,F,410725,467,1,3,0,1,False,False,True,False
38644H05SD,25,F,414491,432,1,3,0,1,False,False,True,False
38646D98TY,40,F,475939,387,1,3,0,1,False,False,True,False
38648J11WA,56,F,200477,287,0,2,0,1,False,True,False,False
38653H45NR,33,F,399981,248,0,2,0,1,False,True,False,False
38656A49VQ,54,M,365148,346,1,2,1,0,False,True,False,False
38656F95WH,54,M,439034,257,1,2,1,0,False,True,False,False
38658I57TB,53,M,702177,123,0,1,1,0,True,False,False,False
38658S04TK,42,F,384163,164,0,1,0,1,True,False,False,False
38666T02TX,39,F,453083,206,0,2,0,1,False,True,False,False
38666T84HJ,46,M,392954,93,1,1,1,0,True,False,False,False
38667C74CC,47,F,434211,449,1,3,0,1,False,False,True,False
38672B64CG,61,F,233675,45,0,1,0,1,True,False,False,False
38676B90PL,33,M,275818,219,0,2,1,0,False,True,False,False
38677H97NR,37,M,274478,368,0,3,1,0,False,False,True,False
38678P28UP,26,M,234304,82,1,1,1,0,True,False,False,False
38686U82YK,62,F,217480,192,0,1,0,1,True,False,False,False
38687G83FG,57,F,190243,394,1,3,0,1,False,False,True,False
38689R56JI,62,M,244386,221,1,2,1,0,False,True,False,False
38690G51OO,50,M,789125,443,1,3,1,0,False,False,True,False
38690K46LE,51,M,503290,41,1,1,1,0,True,False,False,False
38691I46JE,35,M,228279,456,1,3,1,0,False,False,True,False
38696O77QN,61,M,708741,325,0,2,1,0,False,True,False,False
38699A54YE,62,F,114989,208,0,2,0,1,False,True,False,False
38699N62CC,49,M,329671,499,1,3,1,0,False,False,True,False
38702W60JF,63,M,481627,46,0,1,1,0,True,False,False,False
38704R45JC,46,F,534075,264,1,2,0,1,False,True,False,False
38706W95RD,59,F,328979,304,0,2,0,1,False,True,False,False
38712I93BX,29,M,118538,217,0,2,1,0,False,True,False,False
38712Q19BB,63,M,207268,205,1,2,1,0,False,True,False,False
38713Q37CA,36,F,461099,500,1,4,0,1,False,False,False,True
38715F89TD,50,M,385028,499,1,3,1,0,False,False,True,False
38719W75VS,41,F,569701,276,1,2,0,1,False,True,False,False
38720M35EL,54,M,215230,780,1,4,1,0,False,False,False,True
38721L69CE,55,F,117299,134,0,1,0,1,True,False,False,False
38722I59PR,53,F,494475,386,1,3,0,1,False,False,True,False
38723K85HJ,55,F,180440,301,0,2,0,1,False,True,False,False
38725K34JO,46,F,779805,431,1,3,0,1,False,False,True,False
38726N23CX,64,F,338301,493,1,3,0,1,False,False,True,False
38734N96IS,35,M,162561,748,1,4,1,0,False,False,False,True
38753F23WD,50,M,406038,147,1,1,1,0,True,False,False,False
38755U96XP,29,M,102997,838,1,4,1,0,False,False,False,True
38758K27JF,65,F,116755,331,0,2,0,1,False,True,False,False
38762T55UD,43,F,300376,463,1,3,0,1,False,False,True,False
38763D80TF,41,M,212633,267,1,2,1,0,False,True,False,False
38764T97TJ,63,F,84701,639,0,4,0,1,False,False,False,True
38766R04UI,55,F,318971,330,1,2,0,1,False,True,False,False
